Year,PDGES ID,NPRI,Company name and facility,NAICS,Town,Province,CO2,CH4,N20,HFC,PFC,SF6,Total
2016,G10816,29034,Genalta III GP Ltd. - West Cadotte Power Plant,221112,Peace River,Alberta,104133.1719,40.25,429.12,0,0,0,104602.5419
2016,G10817,29066,Pengrowth Energy Corporation - LINDBERGH SAGD 04-25,211114,Lindbergh,Alberta,319108.702,1163.4,1079.0878,0,0,0,321351.1898
2016,G10825,26649,Tourmaline Oil Corp - Tourmaline Musreau 02/09-13-062-06-W6,211113,Grande Cache,Alberta,46275.48828,2228.100025,3852.842,0,0,0,52356.43031
2016,G10828,1028,Alberta Newsprint Co. - ALBERTA NEWSPRINT,322122,WHITECOURT,Alberta,52985.90143,6339.249975,298,0,0,0,59623.1514
2016,G10832,21100,Seven Generations Energy Ltd. - Lator #2 01-21-063-02W6,211113,LATOR,Alberta,45067.77403,8967.569625,294.4836,0,0,0,54329.82725
2016,G10833,23190,Seven Generations Energy Ltd. - Karr 07-11-064-04W6,211113,CALGARY,Alberta,64883.409,10590.67758,403.4026,0,0,0,75877.48918
2016,G10846,28710,Peyto Exploration and Development Corporation - Peyto Brazeau 06-12-044-13W5,211113,N/A,Alberta,45063.18325,4941.448175,799.903818,0,0,0,50804.53524
2016,G10864,24237,Progressive Waste Solutions Canada Inc. - Paintearth Resource Recovery Centre,562210,CORONATION,Alberta,1720.810009,55235.40095,17.193408,0,0,0,56973.40437
2016,G10869,29453,Encana Corporation - Kaybob Gas Plant 10-29-063 ,211113,Calgary,Alberta,44067.9103,9355.224925,947.044,0,0,0,54370.17922
2016,G10870,28182,EnCana Corporation - Kaybob Gas Plant 15-31,211113,CALGARY,Alberta,41720.30032,9919.85,780.76,0,0,0,52420.91032
2016,G10878,6851,Border Paving Ltd. - Red Deer Batch Plant,237310,RED DEER,Alberta,3376.719879,2.5,26.82,0,0,0,3406.039879
2016,G10879,6850,Border Paving Ltd. - Camrose Batch Plant,237310,CAMROSE,Alberta,2369.209961,3,53.64,0,0,0,2425.849961
2016,G10882,6849,Border Paving Ltd. - Hinton Batch Plant,237310,HINTON,Alberta,839.809994,0.25,5.96,0,0,0,846.019994
2016,G10883,24232,Border Paving Ltd. - Portable Plant 020010,237310,Blackfalds,Alberta,906.480011,0.5,8.94,0,0,0,915.920011
2016,G10884,21077,Border Paving Ltd. - Portable Plant 020009,237310,Sheerness,Alberta,6198.510193,2.25,53.64,0,0,0,6254.400193
2016,G10885,6852,Border Paving Ltd. - Stony Plain Batch Plant,237310,STONY PLAIN,Alberta,3517.709961,3.5,89.4,0,0,0,3610.609961
2016,G10886,21075,Border Paving Ltd. - Portable Plant 020002,237310,bamber Pit,Alberta,623.830025,0.25,5.96,0,0,0,630.040025
2016,G10887,,Border Paving Ltd. - Red Deer Main Office,551114,Red Deer,Alberta,1114.410034,3,44.7,0,0,0,1162.110034
2016,G10888,21078,Border Paving Ltd. - Portable Plant 020011,237310,Caroline52.1114,Alberta,5532.81987,2,32.78,0,0,0,5567.59987
2016,G10889,,Border Paving Ltd. - Red Deer Truck Shop,484110,RED DEER,Alberta,8019.25,10,357.6,0,0,0,8386.85
2016,G10897,29468,Air Products Canada Ltd. - Scotford Hydrogen Facility,325120,FORT SASKATCHEWAN,Alberta,362386.8561,343.3875,22.1414,0,0,0,362752.385
2016,G10160,683,SemCams ULC - Kaybob South #3 Gas Plant,211113,FOX CREEK,Alberta,389392.4147,5078.82,1680.0048,0,0,0,396151.2395
2016,G10661,23281,Advantage Oil & Gas Ltd. - Glacier Sour Gas Plant 05-02,0,n/a,Alberta,110648.901,33331.85,769.138,0,0,0,144749.889
2016,G10187,2274,Syncrude Canada Ltd. - Mildred Lake and Aurora North Plant Sites,211114,FORT MCMURRAY,Alberta,10272123.63,612885.6125,128513.7218,0,0,0,11013522.97
2016,G11079,5235,Cargill Foods - Cargill High River Plant,311611,HIGH RIVER,Alberta,29507.103,41472.0767,253.772628,0,0,0,71232.95233
2016,G10045,5357,Cancarb Ltd. - Cancarb Ltd.,325189,MEDICINE HAT,Alberta,150463.9691,344.9325,323.8068,0,0,3.4656,151136.174
2016,G11161,15739,Alberta  Health Services - Foothills Medical Centre,622111,CALGARY,Alberta,54009.12,26.461,298.38442,0,0,0,54333.96542
2016,G10382,5367,General Scrap Partnership - GenAlta Recycling Inc.,339990,EDMONTON,Alberta,527.14,1.25,5.96,0,0,0,534.35
2016,G10550,5247,Spectra Energy Midstream Corporation - Gordondale East Gas Plant,211110,SPIRIT RIVER,Alberta,46656.2581,6812.2475,845.1578,0,0,0,54313.6634
2016,G10359,1585,Coal Valley Resources Inc. - Coal Valley Mine,212114,Edson,Alberta,73943.9311,38648.195,7223.5498,0,0,0,119815.6759
2016,G10491,947,Lantic Inc. Taber Factory - Lantic Inc. Taber Beet Sugar Factory,311310,TABER,Alberta,64696.2085,17496.775,1001.4886,0,0,0,83194.4721
