Year,PDGES ID,NPRI,Company name and facility,NAICS,Town,Province,CO2,CH4,N20,HFC,PFC,SF6,Total
2014,G10776,536,ConocoPhillips Canada Energy Partnership - Wembley Gas Plant,211113,WEMBLEY,Alberta,50068.38341,1915.725,224.394,0,0,0,52208.50241
2014,G10778,28033,Devon Canada Corporation - Jackfish 3 SAGD Plant,211114,CONKLIN,Alberta,134612.7582,517.57,237.6848,0,0,0,135368.013
2014,G10779,28576,Enmax Generation Portfolio Inc - Shepard Energy Centre,221112,Calgary,Alberta,60896,390,463.688,0,0,0,61749.688
2014,G10781,27953,Laricina Energy Ltd. - Germain SAGD Plant,211114,MUNICIPAL DISTRICT OF OPPORTUNITY NO. 17,Alberta,79707.56875,31.75,104.896,0,0,0,79844.21475
2014,G10787,26618,Paramount Resources Ltd. - Para 08-13-063-05W6 Musreau Gas Plant,211113,FOX CREEK,Alberta,82120.24636,21828.9246,554.28,0,0,0,104503.451
2014,G10788,5287,Pembina Pipeline Corporation - Redwater Fractionation and Storage Facility,211113,Redwater,Alberta,61207.98558,2061.26245,133.802,0,0,0,63403.05003
2014,G10789,27964,Pembina Pipeline Corporation - Saturn Deepcut Gas Plant 12-36,211113,Greenview No. 16,Alberta,59814.41322,11090.99985,519.414,0,0,0,71424.82707
2014,G10790,26264,Peyto Exploration and Development Corporation - Peyto Swanson 12-31-053-19W5M,211113,EDSON,Alberta,36182.13683,9580.20335,284.884126,0,0,0,46047.22431
2014,G10795,25300,Tourmaline Oil Corp - Banshee 15-12-050-21 W5,211113,Yellowhead County,Alberta,60784.9189,2925.150075,4971.236,0,0,0,68681.30498
2014,G10797,19543,Tourmaline Oil Corp - Spirit River 06-03-078-07 W6,211113,Grand Prairie,Alberta,40184.27232,9954.42525,2847.986,0,0,0,52986.68357
2014,G10798,18010,Tourmaline Oil Corp - Tourmaline Musreau 02/08-13-062-06-W6 Ggs,211113,Grande Cache,Alberta,29443.98098,19104.57553,2185.532,0,0,0,50734.08851
2014,G10799,18844,Tourmaline Oil Corp - Wild River 14-20-056-23 W5,211113,Hinton,Alberta,55718.87315,16101.47495,4249.182,0,0,0,76069.5301
2014,G10802,27021,AltaGas Ltd. - Gordondale Sour Gas Plant 16-31,211113,N/A,Alberta,80833.97649,18294.39963,609.41,0,0,0,99737.78611
2014,G10809,5232,ALIMENT JBS CANADA ULC/ JBS FOOD CANADA ULC - JBS Foods Canada Inc.,311611,BROOKS,Alberta,51271.07031,178103.0586,9316.109376,0,0,0,238690.2383
2014,G11079,5235,Cargill Foods - Cargill High River Plant,311611,HIGH RIVER,Alberta,36236.0447,18835.0171,307.900752,21.7768,0,0,55400.73935
2014,G10045,5357,Cancarb Ltd. - Cancarb Ltd.,325189,MEDICINE HAT,Alberta,158031.7959,340.16,358.9708,0,0,3.4656,158734.3923
2014,G11161,15739,Alberta  Health Services - Foothills Medical Centre,622111,CALGARY,Alberta,57756.576,28.2975,319.0686,0,0,0,58103.9421
